ship_imo_number,co2_real,oof_xgboost,oof_red
9168635,11049.9,10406.7431640625,11194.53271986462
9168647,5335.37,3740.250244140625,3944.505163297289
9169029,10514.03,8689.701171875,11275.910316117564
9169031,16463.08,8770.2587890625,12781.321342995567
9169055,17717.69,11880.6083984375,14460.162527743101
9169122,42677.15,45302.57421875,44486.29785271537
9169524,55497.65,71222.8515625,62168.82576202863
9169768,6638.6,6390.625,5027.562922749509
9169782,8757.72,7478.572265625,7199.173888783086
9170183,25395.27,26985.990234375,28922.606763385164
9170597,7520.81,5765.07861328125,6094.018934281359
9170999,29286.55,24609.56640625,36845.568656516
9171113,1138.25,1411.284423828125,1576.5270436781611
9171163,0.0,911.5900268554688,2600.457977458055
9171280,18513.66,16048.63671875,16268.012371312709
9171345,9721.71,6974.6591796875,7269.294196696303
9171371,2594.29,6290.45458984375,5924.423121958771
9171383,2434.59,4148.0439453125,3780.1803812845283
9171474,4303.47,5092.47607421875,5311.1141691010125
9171541,1611.3,1985.5048828125,2280.554275537479
9172105,4136.7,6545.02880859375,6100.486701334505
9172155,9175.57,8395.5966796875,8416.81126994136
9172167,9401.95,7098.43896484375,7356.9140832809635
9172210,11607.65,10695.087890625,11903.854012817923
9172222,11498.38,11519.7109375,12050.332798978776
9172258,3865.48,3838.2109375,3542.472140545563
9172478,13782.57,11419.6337890625,13454.881240161521
9172480,13744.44,10254.0908203125,11584.562190250635
9172703,1589.6,3141.147705078125,2841.4319874830244
9173032,803.11,487.4873962402344,1417.0158300941366
9174244,260.04,292.48773193359375,640.8630841241647
9174270,5150.27,5443.5048828125,5669.005046842312
9174282,4377.28,4377.1796875,4380.696272502173
9174763,1647.02,7720.81787109375,7685.210829767787
9174775,6816.88,10388.2451171875,10827.132712273118
9175494,22724.66,18125.48046875,22406.641886651036
9175602,978.58,2286.92333984375,2250.500511565403
9175705,12301.83,13416.130859375,15069.464669868288
9175779,9139.7,26324.955078125,32147.23792819659
9175781,1244.78,2135.479736328125,3556.4382996875174
9175793,1123.72,7935.927734375,6484.025723610662
9175808,2445.34,10203.9150390625,8938.254005461467
9175913,0.0,160.1350555419922,426.20267486498597
9176046,17815.81,11430.8896484375,9829.363139313044
9176058,19791.3,24293.1640625,22562.05837802536
9176060,15037.71,16083.63671875,12800.023486007296
9176565,18046.15,15884.337890625,15726.09582550019
9176577,16976.91,14989.1923828125,14753.154968973402
9176606,7847.47,6475.0830078125,6212.43427758474
9176694,9345.36,7150.65283203125,7410.161334619242
9177052,18529.64,18080.306640625,18711.637021503204
9177428,4435.68,4578.111328125,4357.414655952387
9177545,2938.26,1819.2506103515625,2491.71028396997
9177569,2895.66,3551.9287109375,3923.0406239933327
9177571,10270.02,8985.845703125,10012.511772858586
9177789,2304.69,3153.564697265625,5318.231889664992
9178197,1642.6,1668.0784912109375,1426.1527185511313
9178551,3871.85,4125.27978515625,3727.571553899741
9179256,9419.2,5253.619140625,7743.88223023488
9179268,11019.31,6785.9931640625,8045.447100994048
9179373,7599.95,8418.0078125,9007.599318889448
9179567,7821.04,4412.05712890625,4801.832657194587
9179660,14846.5,5046.38037109375,9059.04607979731
9179983,9184.13,12869.25,15690.70160680308
9179995,9964.5,12375.513671875,15499.323667630286
9180190,11978.97,14023.3974609375,19736.32058152769
9180205,19818.92,21653.23828125,30960.187217167542
9180360,3925.87,4122.58935546875,4292.485387058346
9180372,9355.41,9381.5595703125,9118.66199960377
9180384,6667.86,8238.33984375,8035.357975455698
9180396,7826.73,8412.396484375,8454.140788313953
9180839,7288.33,6625.39501953125,8367.270277257303
9180956,2505.27,3759.063232421875,4091.3517529584033
9180968,5249.47,5678.876953125,5664.5968327508845
9181077,20906.16,31005.4765625,25981.230851002
9181091,36469.6,33829.125,46425.02753786629
9181106,27298.6,41924.33984375,49236.256654214725
9181132,3589.09,3468.5498046875,1877.3530263913926
9181168,3197.66,3545.7177734375,3206.3998617790703
9181170,7335.31,10381.0068359375,11324.436919293299
9181493,1710.47,1783.9468994140625,2256.5389382248013
9181558,12955.7,11731.1162109375,11394.86000070982
9181560,5084.94,4443.232421875,4656.513145543536
9182033,980.36,3066.2392578125,3319.784751755511
9182162,2425.73,2564.572021484375,2419.4794157503584
9182277,2369.58,2678.875,2805.1326944536486
9182485,1818.71,1632.2637939453125,1976.8174299810307
9182954,13256.18,9027.0751953125,8685.568500910631
9182978,15349.53,8544.5693359375,8021.11720207138
9183568,5890.85,4719.5634765625,6382.633198928555
9183788,25903.29,22988.681640625,24747.3234196584
9183790,5138.93,8022.37646484375,5134.724751818082
9183843,11505.26,12006.478515625,10277.93880421478
9183855,22524.75,17400.9453125,26733.78857668226
9184548,2874.41,5142.4228515625,4473.111471439985
9184859,10605.8,9085.5849609375,12502.323138234195
9184938,1613.65,1784.7388916015625,1953.5385807659932
9185047,16028.93,18535.123046875,18220.787063650438
9185396,61809.93,41721.30078125,32810.74585972642
9185451,15618.58,20148.8125,18673.202936137834
9185463,12930.16,15019.7197265625,14591.624404887087
9186182,23208.24,21899.74609375,18505.91966812826
9186194,25540.99,22110.48046875,24126.350137532594
9186209,2444.84,1623.8270263671875,1628.457258400873
9186223,10270.3,6237.99755859375,6069.476546762549
9186235,2048.05,2110.7822265625,1315.999284362746
9186302,8127.23,9066.046875,9264.834665660332
9186326,0.0,798.0780639648438,652.1973998321864
9186338,0.0,0.0,421.5222384056906
9186352,14486.86,8439.3740234375,10528.854428652861
9186390,8393.26,8391.001953125,6188.321840882724
9186417,16741.21,24845.47265625,20487.473766333715
9186429,27718.91,22627.962890625,21516.822830766105
9186479,547.18,395.87591552734375,749.1344818154539
9186649,22803.74,24359.52734375,24621.87445769421
9186687,16535.29,7558.7978515625,10287.538160906997
9186780,11274.43,9762.189453125,11373.955965263154
9187033,11619.65,7501.59619140625,8311.914080758783
9187057,6420.14,8645.1142578125,8342.285836543426
9187318,31440.5,16810.291015625,22297.331268135593
9187409,3675.23,3806.89208984375,4435.693625217248
9187538,2697.85,2980.64990234375,3146.852353289787
9187887,22096.37,15179.9130859375,21499.840441444525
9188219,11333.16,43342.0234375,48405.15026937351
9188221,16974.66,25052.455078125,24564.038306888848
9188233,21782.43,27019.169921875,33885.128476104815
9188245,20382.51,41565.75,36749.526252466305
9188415,10052.8,8091.31689453125,8588.685050757415
9188427,27842.62,37975.5,39080.56224051594
9188506,5107.8,10185.93359375,7568.433400235157
9188518,21669.71,14143.1572265625,14608.692204478688
9188881,30722.3,17513.6640625,18935.628150164182
9189251,15756.89,12524.46484375,13867.971477224033
9189354,16413.2,10574.2294921875,10395.858182001968
9189677,2366.41,2571.33740234375,2597.9648871990194
9189873,3792.68,2639.828857421875,3424.5319381793324
9189897,6696.55,3039.9833984375,4885.139407359882
9189926,80.51,430.6571960449219,166.2534558678126
9189940,4731.45,3905.2900390625,4415.9332750720705
9190092,1813.25,2765.47119140625,2604.298147493636
9190157,13463.92,16410.0625,16400.523346134392
9190731,11541.53,10748.8525390625,10175.238103947937
9190743,16653.96,14163.7275390625,15616.541184693568
9190767,16353.93,13080.3466796875,12871.106764505263
9190779,17806.42,14338.990234375,17746.54468273447
9191034,281.46,167.45774841308594,411.8898361772317
9191307,1650.26,1792.01416015625,2119.635886692532
9191319,4216.73,5597.55078125,5512.829283434901
9191321,2323.81,1834.8013916015625,2149.5273333277873
9191448,778.31,1981.4857177734375,1976.43963465458
9191474,937.8,1473.010986328125,1488.794172089356
9191577,335.25,16.278886795043945,584.6691360916848
9191876,17237.16,14974.6396484375,14684.77090494613
9192129,14119.47,16621.482421875,18080.302780406622
9192179,12329.64,23048.36328125,15101.400008336905
9192399,58812.04,65454.4375,54987.597605887626
9192442,7819.87,9173.76953125,7839.451814967932
9192478,19006.59,34176.94921875,40362.69691437531
9192674,0.0,0.0,147.440993165681
9192686,0.0,8.459692001342773,51.97015571110023
9192959,18658.62,18057.310546875,26037.575669630554
9193264,13914.03,13080.3466796875,13043.449920580895
9193288,17409.92,20995.771484375,22071.703488802752
9193290,28533.46,26525.080078125,34112.06894397991
9193305,29324.7,37222.6484375,34100.12010487404
9193525,145.26,0.0,161.3800946258416
9193680,16115.67,27972.3515625,33099.55860400938
9194397,744.69,1019.8192138671875,1006.2557941942378
9194464,505.48,873.3282470703125,1151.2269010700184
9194505,11150.27,23258.529296875,24197.077766396993
9194957,1116.51,809.984130859375,1013.4330549091719
9195145,9930.1,12154.96875,12722.296284605129
9195157,66122.69,51053.26953125,56289.48420685289
9195169,55030.44,38820.140625,43262.3063115135
9195200,72273.08,65731.21875,55400.20491993314
9195298,3163.57,5323.50537109375,5319.795129951832
9196163,6376.19,7624.18701171875,8314.103737643549
9196242,7310.96,7243.3076171875,8493.090620122757
9196709,8452.89,8736.9755859375,8220.114332107176
9196711,9774.82,8782.9541015625,8068.474577952606
9196852,32549.37,45015.7265625,42699.73925398806
9197088,4211.79,3551.96044921875,3680.229932545397
9197105,54034.65,58710.1875,63300.24403734201
9197117,1521.73,2074.405029296875,2359.73215526849
9197296,10058.51,8801.2734375,9342.693497511613
9197363,18428.81,15600.90234375,7692.410346507946
9197375,20294.28,15230.26171875,7972.069132850905
9197466,10218.12,7573.36767578125,5813.274636601121
9197478,6602.91,5200.572265625,4112.549694145507
9197521,6704.56,11662.2177734375,11373.888126850337
9197911,22723.54,16434.9765625,8331.49183393486
9197947,23339.54,16454.279296875,8672.563183115577
9198135,19535.61,20092.482421875,20051.66754497647
9198381,1868.23,3098.76416015625,3055.014904093263
9198587,0.0,746.3004760742188,1866.8193957911153
9198721,8709.19,4160.6591796875,6929.5283865073125
9198939,98704.8,78898.03125,59849.57945871519
9198977,20997.39,21191.2109375,17568.267133474605
9200354,4042.1,3230.634521484375,3333.3744134893823
9200419,5041.5,4469.61572265625,4873.217357184719
9200421,9811.72,8522.87890625,8141.979892033894
9200811,1799.16,8155.22265625,10438.32343646535
9200940,18040.23,29216.51953125,26859.879193970562
9200952,13824.68,7306.56982421875,8400.619076868505
9201061,3907.21,4036.386474609375,4102.691156011379
9201750,170.24,303.1938781738281,2456.641468410755
9202039,6293.29,6061.453125,6380.117904832375
9202077,7892.8,25794.0546875,28821.808456429153
9202170,12173.26,20085.04296875,18288.328953587898
9202508,27214.13,18455.1171875,8904.621533302048
9202510,19165.29,16407.54296875,7885.400721829434
9202522,22058.13,16910.802734375,9628.616693241987
9202534,21770.55,16817.888671875,9162.159564055053
9202546,17932.95,16128.5732421875,8883.590326808115
9202558,16112.77,10304.142578125,6997.004843137408
9202649,4834.0,5669.18017578125,5602.054846032179
9202663,3107.51,4086.056396484375,3477.1687300815593
9202857,6388.81,4658.54150390625,5165.619824831895
9202869,1792.79,1641.6378173828125,1983.672178523706
9203186,62268.51,52666.328125,41548.387827041035
9203291,1831.23,1707.4971923828125,2195.388789182147
9203368,438.59,244.18435668945312,793.7888049698977
9203538,16719.25,32559.08203125,35709.49347755323
9203576,2343.0,2412.24755859375,2526.8237260681535
9203588,9683.06,8097.5654296875,8487.84122140837
9203590,8212.5,7446.783203125,7242.787114333381
9203904,4834.89,10978.095703125,11950.412977816794
9203942,29953.84,42740.390625,38605.17500576274
9203954,35850.08,44466.79296875,40766.067191538576
9204063,71736.76,52221.1640625,52700.69061263444
9204362,13030.65,7854.12646484375,8487.476537433242
9204477,5539.99,15421.7197265625,15484.95657911386
9204506,6724.23,8458.84765625,8225.722821083655
9204568,46430.53,28611.44140625,29181.163184863617
9204790,10419.23,6366.18896484375,8654.099568290187
9204960,17910.13,6851.66796875,8881.05342458153
9205550,799.94,1159.451416015625,1348.4405790116216
9205574,4930.66,6329.076171875,6428.469804774895
9205706,3661.97,3377.89306640625,3448.9836888848886
9205718,2881.58,3330.3173828125,2414.2751717621286
9205897,4520.6,4365.34326171875,4779.546186871753
9205914,3584.93,3793.202880859375,3935.6073884498583
9205926,7921.82,7357.5673828125,7275.20249709332
9205940,3923.61,2663.267822265625,2850.0434884254764
9206061,3471.35,1769.5780029296875,2245.5076944310686
9206712,27314.41,34932.6328125,21935.123249387925
9206774,32888.68,23584.33984375,19590.069260782857
9206786,24609.45,24244.751953125,19063.32094676613
9207039,6243.49,7984.79443359375,9670.568771909886
9207390,11537.79,32115.36328125,32959.25081826288
9207508,8631.53,7032.74365234375,8205.890998801595
9207584,70436.41,41259.67578125,42960.04476364825
9207778,7908.12,7361.97998046875,7239.761583770263
9207883,34823.94,36388.91015625,35342.58932212961
9207895,36030.54,27208.73828125,32512.073447257164
9207998,26949.45,37199.52734375,32442.74358304822
9208007,31505.16,30508.91796875,32476.58324214178
9208071,72598.19,75128.546875,70644.77067257311
9208148,8204.13,13469.8154296875,14257.711935980913
9208198,11445.26,8867.791015625,8619.211072313617
9208356,8971.54,16087.7734375,16020.927808801445
9208617,42192.45,42280.20703125,37433.92525948283
9209104,10450.28,24588.052734375,24671.976942415007
9209506,9199.06,8433.6123046875,9289.607893138125
9210062,12851.22,7241.58056640625,8314.273192109966
9210086,12776.13,12871.041015625,12781.858091720416
9210098,28562.69,20083.4765625,18594.217623593075
9210139,88.49,0.0,4286.751598365978
9210141,60261.68,75755.78125,74109.65008016459
9210153,58971.71,64180.6328125,78007.2063207172
9210218,19559.87,38968.76953125,44542.1198482211
9210244,6856.75,5502.9423828125,5685.387434042819
9210270,5540.81,9372.39453125,7837.277340486191
9210323,5060.85,6017.166015625,6474.777498608091
9210701,2009.62,1996.3814697265625,2346.735012772496
9211494,15109.79,13752.037109375,12517.237306555618
9212010,17891.36,16729.08984375,17210.025505106714
9212163,23458.99,47190.65234375,48255.4492852962
9212644,35706.95,33258.76953125,31531.907052211223
9212656,40664.38,29289.220703125,36167.287828730594
9213088,1706.96,1747.0723876953125,1937.7424483399154
9213090,13320.0,7302.24462890625,9120.816783889235
9213210,1187.0,2537.370361328125,3409.247321096881
9213337,32793.41,17881.216796875,29087.208940543103
9213583,10162.28,9912.423828125,10362.061638838197
9213741,6840.16,7311.97314453125,8345.356843273164
9213753,3202.95,2813.7177734375,2828.6494362157864
9213818,20261.41,18852.927734375,20153.149235939538
9213820,1653.83,1476.14501953125,1626.09014722527
9213961,4459.49,4536.96923828125,4538.205276494455
9214173,3390.63,4353.5556640625,4375.130009960192
9214252,391.58,596.6204833984375,901.2894130989807
9214276,107390.03,37462.12890625,42724.30550104157
9214288,98912.53,47326.38671875,46429.4681033906
9214317,2734.96,3169.579833984375,3186.6071253344744
9214367,68910.94,43223.8515625,33764.40459601389
9214848,748.1,419.0146484375,579.0739339848897
9214991,65436.99,51147.31640625,35594.087189396574
9215141,6532.99,6481.6181640625,6501.885187628779
9215189,3587.11,6668.8125,2478.5749799383066
9215256,11681.72,8690.7109375,9374.847652445678
9215268,16880.62,12786.791015625,12756.1578225928
9215270,7503.66,5883.5712890625,6252.848434553734
9215282,3012.39,2085.539794921875,2029.4942210460813
9215309,6561.5,5711.96826171875,5412.585708916943
9215311,34462.05,35914.77734375,33200.50725914276
9215347,16231.43,6112.765625,6414.121633749925
9215476,40881.16,38977.63671875,32853.960281330284
9215505,41043.2,46252.890625,61535.58962133174
9215555,47107.95,27556.26171875,24205.482964044102
9215672,3910.84,5968.09423828125,5154.729212974385
9215907,14752.05,15843.615234375,15680.728689438314
9216028,98108.0,83908.1796875,70160.02708076323
9216030,91726.38,87394.25,64821.67868577636
9216092,12426.87,28497.33203125,28560.900398739934
9216107,10113.51,18971.796875,17393.434294727824
9216183,20959.13,9826.12890625,10147.233344067326
9216250,31212.97,9510.8916015625,11987.015939401408
9216298,60043.18,31659.021484375,37468.261618985416
9216303,23808.35,28809.57421875,28099.02103589369
9216470,10845.71,9955.4892578125,10360.657685736318
9216585,42624.96,47094.296875,44944.11890806847
9216597,2055.15,2153.478515625,1809.4902384278594
9216626,275.92,2170.30517578125,508.7844429478373
9217163,537.05,3809.089599609375,4091.703197808364
9217230,48482.62,53030.21875,36386.51090746881
9217242,51472.75,36745.44921875,37423.4453172154
9217462,1735.49,4604.65478515625,5777.72806206805
9217618,4053.85,4445.498046875,4493.377972687428
9217656,2564.55,3014.78564453125,3169.915665310148
9217797,1131.58,2234.08447265625,2193.328502040491
9217826,6072.73,11421.703125,8356.46695269692
9218052,4390.24,5164.8232421875,4762.5156296585
9218131,13979.32,15052.966796875,11616.331188358283
9218193,4502.16,9672.1640625,6713.442469581187
9218284,4829.23,4603.66455078125,5060.609303405818
9218404,7057.71,6565.6240234375,6920.878529165173
9218416,4331.88,5527.1591796875,5258.252436771322
9218648,1992.46,2392.891845703125,2840.519075117926
9218650,16912.02,11253.6142578125,11681.21599095788
9219331,9692.57,2698.1240234375,7351.622445938683
9219446,1455.84,1558.95166015625,1637.7754264226132
9219795,0.0,746.3004760742188,1866.8193957911153
9219800,0.0,1959.9049072265625,1579.3829236858292
9219862,8153.89,10395.2841796875,11216.871195442836
9219874,9514.6,12963.76953125,12216.77444850114
9220067,10493.89,2356.74853515625,1813.519203966387
9220079,19907.1,11393.814453125,11368.186496427074
9220330,52804.64,30707.31640625,30783.678044891094
9220342,57013.25,43077.15625,36590.79539598549
9220354,8438.6,11111.693359375,8743.886648537562
9220627,27621.09,17908.427734375,22374.47694003108
9220794,3336.0,3067.751953125,3944.04732182722
9220809,3828.28,4575.40576171875,3943.893423903616
9220885,476.09,534.2665405273438,1516.8702106300389
9220926,3505.85,4535.4736328125,4411.168503979747
9220988,4649.79,5294.85791015625,5634.105393318611
9221281,40895.6,33903.79296875,31935.65681305257
9221310,16093.39,12949.572265625,10130.523607785315
9221334,6154.0,7765.447265625,8904.079374950994
9221346,15846.61,12213.900390625,11844.226188759003
9221360,889.26,621.3811645507812,908.3560863024886
9221566,18199.47,27196.77734375,24710.01074940108
9221592,4426.3,8185.25,8244.257037480565
9221633,429.8,294.40771484375,660.4585493748764
9221798,0.0,87.23390197753906,290.99898886226947
9221815,49923.8,27756.576171875,25717.2384605626
9221839,36000.56,27109.9609375,30990.760211214016
9222120,6002.59,12649.041015625,13603.284391712368
9222132,82.72,572.9583129882812,1107.5642457488102
9222302,12901.06,8521.0283203125,7004.460910329857
9222493,2461.82,2454.199951171875,2472.9833102570065
9222508,3320.4,2981.82177734375,2985.7438247462196
9222522,47065.98,36249.71484375,27738.864880516772
9222558,2218.83,3907.932373046875,3610.589767114904
9222560,2469.75,2308.80859375,2539.7647983094366
9222572,4312.38,3661.480712890625,3513.2478898454783
9222651,1623.64,1808.477783203125,2048.371047894234
9223150,17656.49,14484.396484375,21120.614998332912
9223174,1683.67,1437.18994140625,1474.1397309842014
9223277,10437.66,7398.51025390625,7709.446465666475
9223289,0.0,476.42938232421875,775.0694124068523
9223643,5901.81,12318.81640625,8148.145173085903
9223784,68710.7,60430.1328125,48138.413420776626
9223796,71817.59,52571.2109375,38241.60361760819
9223813,1139.23,1447.37744140625,1800.1743811510569
9223904,17094.83,8536.7978515625,9728.678171490821
9223916,3047.92,3873.9853515625,3831.8295718166482
9223954,32950.95,17600.615234375,13818.933132154996
9224025,1933.66,1482.0743408203125,1594.3185235953697
9224300,28602.16,32635.470703125,33216.00282541494
9224312,8174.03,9946.880859375,10681.035492762721
9224348,3294.42,4125.1953125,3524.325804649083
9224867,514.94,538.6891479492188,692.5497269753487
9225017,0.0,128.14993286132812,537.7856706059229
9225249,1329.71,1400.6168212890625,1533.369759403431
9225251,1453.98,1294.566650390625,1613.3975862476218
9225299,8955.16,13403.982421875,8435.828092036645
9225586,8302.16,8264.6787109375,7633.860973278666
9225653,26747.07,14038.70703125,14077.492466298248
9225665,43293.38,30555.724609375,32960.03717110382
9225794,8298.58,27928.669921875,26980.217678658155
9226360,28671.78,22529.435546875,24901.03555925055
9226372,8214.85,11440.52734375,11818.239698664176
9226504,13009.15,22150.73828125,21269.424400442535
9226516,21729.82,37250.546875,36397.04276145375
9226700,5773.92,4809.595703125,6097.950120898752
9226748,2317.9,2200.720947265625,2341.875023518006
9226918,28686.05,22967.36328125,21733.778065530256
9227015,4724.25,5533.267578125,5358.994525713971
9227027,1185.04,941.439208984375,1393.6303106268606
9227039,14487.51,13458.5556640625,13685.063438445883
9227053,19448.74,24566.388671875,19278.481263066733
9227194,2957.65,2847.25927734375,2763.207844132513
9227273,25962.66,37261.93359375,34494.01591464273
9227297,40114.23,49654.578125,48034.77581430453
9227302,47280.73,38978.3046875,38393.848692186555
9227314,35977.79,32936.90234375,31445.472424710788
9227326,9480.01,4467.5126953125,4933.869986070417
9227338,45720.85,36893.359375,36929.4978859854
9227340,44446.73,41185.046875,31512.48338644317
9227376,0.0,217.2892303466797,699.4466481030977
9227390,46401.77,70974.125,72756.72337369874
9227417,103875.62,45793.65234375,47543.45559610783
9227819,2978.25,5795.24755859375,5904.21344336583
9227857,4806.79,7189.39990234375,7379.725412635367
9227869,4059.54,6950.90771484375,6713.916779811625
9227912,20476.05,20908.689453125,22151.913565683768
9227924,14864.44,17278.7578125,15240.549029173397
9227962,2529.8,3469.3447265625,3194.0389681261768
9228033,3466.96,3872.870361328125,3801.830853907887
9228071,318.64,350.43707275390625,557.0073534495295
9228112,3067.95,2881.914306640625,2838.039149094231
9228174,11902.73,9484.703125,9185.94224913606
9228227,2947.11,2880.601806640625,2976.0097707578716
9228241,705.0,801.7252197265625,1329.9869799961198
9228320,3915.11,4697.59375,4447.737029732145
9228356,66503.91,54353.375,45691.104653108625
9228370,15956.79,18204.552734375,22464.916014041497
9228382,5334.42,5935.7783203125,5259.672368172366
9228643,1379.9,1322.150390625,1527.164400198195
9228784,7649.71,8527.9072265625,8640.459378073014
9228801,5850.76,5922.7841796875,5757.467908146035
9228978,9356.33,7736.322265625,7863.870319907385
9229025,1503.4,1529.866943359375,1326.8154585509146
9229087,5380.07,7012.984375,6581.032690058748
9229233,3122.78,3048.505859375,2809.959736856561
9229300,49480.86,33013.8203125,31565.827517308044
9229312,30676.2,28591.771484375,24534.126343095217
9229348,29910.92,22944.294921875,24851.231371167065
9229673,3186.64,2931.03125,2844.8742542137634
9229685,6642.98,7783.3388671875,7608.1120968315845
9229697,1433.12,1605.9625244140625,1586.9087900592567
9229829,27637.75,26702.736328125,26236.13454383043
9229831,25794.84,22959.23828125,25137.98832986488
9229843,22102.65,13049.9677734375,16322.908299958874
9229855,30589.47,22237.248046875,26677.158577420712
9229867,1712.74,2728.460693359375,2924.8673509513574
9229910,625.81,443.71588134765625,629.602148798569
9229972,3582.8,2262.23828125,2316.1487036869667
9230048,43395.59,43993.921875,47926.4965755699
9230062,22779.59,42996.91796875,41381.188510835585
9230127,5959.68,4476.6669921875,4463.098179814424
9230191,9710.36,11423.744140625,10041.06690845016
9230402,53520.04,36422.0234375,27817.673226958155
9230488,27668.38,19161.578125,17073.155715978944
9230490,46353.69,31856.80859375,31780.588884992525
9230921,8007.68,8640.486328125,7906.576451041921
9231092,10866.45,4308.16259765625,3796.1851413281174
9231119,12795.22,24239.2734375,24929.356647317123
9231145,2880.76,940.3287353515625,1485.3381041296307
9231171,9579.87,10565.9638671875,10523.311632248744
9231250,3779.09,4012.837890625,3274.830683341429
9231286,2242.2,1673.490966796875,1852.8644026732181
9231303,1734.6,1390.2147216796875,1338.422296865625
9231470,19294.4,23997.080078125,22222.159780539325
9231614,2552.35,5435.14013671875,4793.147513464416
9231810,24510.96,18794.20703125,23648.55137714028
9231822,15764.85,26890.365234375,26447.126230422866
9231834,15616.34,16784.521484375,16205.405895815047
9231951,19537.27,28083.76953125,30728.510905074163
9232034,2483.0,2979.932861328125,3074.065692304406
9232151,2098.37,2340.3095703125,2512.0628595588496
9232175,668.49,984.7105712890625,897.0058494594996
9232395,14379.23,23661.833984375,23460.96498641943
9232565,22276.46,22230.732421875,19468.774867870383
9232577,0.0,0.0,1896.998396102279
9232589,17941.72,16523.8359375,15176.798734345313
9232797,22781.64,27027.953125,27101.728031089806
9232890,33895.97,32601.716796875,35069.449628362534
9232931,6313.27,4351.07861328125,4198.241871080432
9233258,20807.38,20652.736328125,24000.135023758237
9233260,9325.62,7588.939453125,7786.881378804917
9233284,7423.45,7072.82421875,7775.008993661557
9233430,1637.59,2061.257080078125,2029.9278165138294
9233454,10088.06,7946.6337890625,8308.37235454034
9233595,2428.96,1918.047119140625,1988.045797928271
9233624,6385.06,6106.5224609375,6826.957476031852
9233818,24010.38,17726.34765625,15713.897995811392
9233985,1210.68,1700.275146484375,1751.9904989946426
9234068,12521.04,17233.345703125,17538.87559265018
9234070,11767.62,18607.642578125,12223.285274026823
9234082,26269.32,21905.43359375,22262.997134093173
9234276,6844.37,6802.79638671875,9239.98617536963
9234288,5505.27,6621.24072265625,8238.90755101302
9234290,6198.69,6813.87451171875,8144.291890953824
9234343,10623.01,5602.16845703125,5292.338299655845
9234355,22116.46,14415.8046875,14931.469555881491
9234367,3326.66,2142.7021484375,2531.531111034794
9234501,1500.28,1147.674560546875,1665.4577245665132
9234628,7732.5,7390.32470703125,7347.569191474197
9234678,3276.25,4015.05322265625,3551.4476702273905
9234989,9832.73,12070.958984375,10684.477185254806
9234991,14064.83,13989.005859375,13879.997742547897
9235062,7784.5,6429.1748046875,6729.174150186934
9235232,9241.15,8818.025390625,8501.991798220066
9235361,14825.28,6244.61181640625,5689.5873400656565
9235414,12170.01,19968.033203125,18461.394968514218
9235476,2702.01,1873.2537841796875,2189.8197505534026
9235517,49235.37,36084.05859375,39769.8280278805
9235543,18832.41,19330.748046875,16793.58462053263
9235555,0.0,1028.0950927734375,1136.1317372486828
9235567,7489.67,7957.81396484375,8065.789097754659
9235610,11527.48,16966.318359375,15463.604513243587
9235696,2426.48,2555.2099609375,2181.619278721254
9235842,362.81,683.460205078125,1107.1206885103438
9235854,6216.68,6821.6865234375,6512.330313743452
9236078,3650.95,3467.427490234375,3696.577946516073
9236092,1677.08,1153.5640869140625,1326.3344983457864
9236133,3187.66,4942.1865234375,5437.08026387571
9236262,15406.88,6235.44677734375,8880.639311847095
9236274,8981.96,0.0,862.8763606326684
9236353,1979.63,8802.267578125,8934.628865230305
9236418,89331.38,47255.19921875,46972.52862870282
9236420,46935.39,31359.373046875,41080.88949708918
9236432,19418.41,19610.197265625,20495.902186054514
9236444,485.31,492.41729736328125,876.0807456453567
9236597,1153.25,2320.427490234375,2199.3346842908186
9236690,4786.29,7012.2373046875,5253.19707797851
9236975,1008.71,945.4343872070312,1322.6337496788838
9237113,0.0,0.0,201.35270042587763
9237149,6213.81,41300.73828125,35726.00343681376
9237242,23384.16,31589.779296875,39773.932517512316
9237369,12908.56,15331.3525390625,14118.661734861404
9237371,14438.64,14918.1494140625,14190.258601345955
9237412,7040.08,9062.294921875,9303.27401232281
9237498,13634.67,48134.58203125,47304.410758013335
9237644,23404.38,21103.267578125,18451.286547150386
9237802,2679.09,2107.943603515625,2460.787695316505
9238272,4080.87,4816.01025390625,4159.691381521444
9238351,4242.97,4946.33544921875,4510.014799337261
9238442,2010.5,1305.5189208984375,2235.679265167777
9238674,2765.12,3322.094482421875,3112.1641277475255
9238686,11430.24,13193.6640625,13540.201151855408
9238698,5376.53,5397.54638671875,3879.976156335413
9238741,4200.31,5900.248046875,5084.4459941644245
9238753,41586.26,26519.90625,27654.705338010775
9239733,24744.92,32733.529296875,34114.44840058178
9239783,38431.8,27871.76953125,30608.586967163843
9239800,2265.36,1788.072021484375,2121.2131785031615
9239812,5855.22,5721.2890625,5805.7046077498335
9239886,0.0,571.80908203125,1143.197198658234
9239903,9278.26,18117.4375,19754.229545082217
9240158,13114.55,8523.9169921875,7775.042979164789
9240160,6215.51,6014.66455078125,5564.564075673751
9240548,3353.03,4240.3466796875,4088.707868435492
9240897,4019.53,2909.21826171875,3322.2100642581217
9240964,20320.39,23084.779296875,26958.377583518435
9240976,17781.47,26981.09765625,31416.9446524753
9241061,42822.42,31102.35546875,27077.37156162302
9241267,15539.21,21305.828125,21508.378216006036
